"No.","Time","Source","Destination","Protocol","Length","Info"
"10216","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5764081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10217","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5765541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10218","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5767001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10219","9.855432","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5768461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10220","9.855549","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5769921 Win=2108160 Len=0"
"10221","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5769921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10222","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5771381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10223","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5772841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10224","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5774301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10225","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5775761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10226","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5777221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10227","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5778681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10228","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5780141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10229","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5781601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10230","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5783061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10231","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5784521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10232","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5785981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10233","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5787441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10234","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5788901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10235","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5790361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10236","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5791821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10237","9.857055","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5793281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10238","9.857171","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5794741 Win=2108160 Len=0"
"10239","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5794741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10240","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5796201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10241","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5797661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10242","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5799121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10243","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5800581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10244","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5802041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10245","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5803501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10246","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5804961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10247","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5806421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10248","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5807881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10249","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5809341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10250","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5810801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10251","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5812261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10252","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5813721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10253","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5815181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10254","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5816641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10255","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5818101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10256","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5819561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10257","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5821021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10258","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5822481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10259","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5823941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10260","9.858627","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5825401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10261","9.858704","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5826861 Win=2108160 Len=0"
"10262","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5826861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10263","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5828321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10264","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5829781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10265","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5831241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10266","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5832701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10267","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5834161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10268","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5835621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10269","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5837081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10270","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5838541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10271","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5840001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10272","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5841461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10273","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5842921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10274","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5844381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10275","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5845841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10276","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5847301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10277","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5848761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10278","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5850221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10279","9.860583","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5851681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10280","9.860618","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5853141 Win=2108160 Len=0"
"10281","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5853141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10282","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5854601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10283","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5856061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10284","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5857521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10285","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5858981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10286","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5860441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10287","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5861901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10288","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5863361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10289","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5864821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10290","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5866281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10291","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5867741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10292","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5869201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10293","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5870661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10294","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5872121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10295","9.861972","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5873581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10296","9.862031","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5875041 Win=2108160 Len=0"
"10297","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5875041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10298","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5876501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10299","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5877961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10300","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5879421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10301","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5880881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10302","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5882341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10303","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5883801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10304","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5885261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10305","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5886721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10306","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5888181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10307","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5889641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10308","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5891101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10309","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5892561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10310","9.864018","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5894021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10311","9.864079","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5895481 Win=2108160 Len=0"
"10312","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5895481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10313","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5896941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10314","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5898401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10315","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5899861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10316","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5901321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10317","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5902781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10318","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5904241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10319","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5905701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10320","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5907161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10321","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5908621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10322","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5910081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10323","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5911541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10324","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5913001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10325","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5914461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10326","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5915921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10327","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5917381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10328","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5918841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10329","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5920301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10330","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5921761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10331","9.865848","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5923221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10332","9.865993","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=5924681 Win=2108160 Len=0"
"10333","9.867282","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5924681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10334","9.867282","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5926141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10335","9.867282","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5927601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10336","9.867282","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5929061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10337","9.867282","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5930521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"10338","9.867282","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=5931981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
